appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
4879420,BELTFED - Roguelike Factory Defense,BELTFED - Roguelike Factory Defense,919,834,85,85,up,upward_spike,Free,Free,False,2027,2027,False
4778540,Lucid Cats,Lucid Cats,962,903,59,59,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 25, 2026","Sep 25, 2026",False
4694270,Backrooms: Code Yellow,Backrooms: Code Yellow,880,832,48,48,up,upward_spike,Unpriced (Coming Soon),Free,True,"Sep 21, 2026",Coming soon,True
4877950,Moylo,Moylo,1082,1037,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4968640,Japanese Ramen Simulator,Japanese Ramen Simulator,757,713,44,44,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 27, 2026","Sep 27, 2026",False
4260270,Stranded with You,Stranded with You,886,843,43,43,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 25, 2026","Sep 25, 2026",False
3431300,Slow Roads,Slow Roads,634,597,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 23, 2026","Sep 23, 2026",False
3328490,Airport Control 27,Airport Control 27,979,942,37,37,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 21, 2026","Sep 21, 2026",False
2087540,Escape from Playtime,Escape from Playtime,762,728,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Oct 21, 2026","Oct 21, 2026",False
3208930,Galvatein : Adventurers' Guild,Galvatein : Adventurers' Guild,617,589,28,28,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 22, 2026","Sep 22, 2026",False
5159870,Needle In A Haystack Simulator,Needle In A Haystack Simulator,828,803,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,Q4 2026,Q4 2026,False
3861710,Otterly Lost,Otterly Lost,458,435,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 23, 2026","Sep 23, 2026",False
3804370,The Piper of Dawn,The Piper of Dawn,753,730,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 22, 2026","Sep 22, 2026",False
2934330,RADIOSOL,RADIOSOL,1002,979,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 30, 2026","Sep 30, 2026",False
2538870,False Hero,False Hero,784,763,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 22, 2026","Sep 22, 2026",False
3832490,Antivirus Survivors 2003 Professional,Antivirus Survivors 2003 Professional,911,890,21,21,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Sep 28, 2026","Sep 28, 2026",False
3882410,Qliphah in Providence's Shadow,Qliphah in Providence's Shadow,929,908,21,21,up,upward_spike,$24.99,$24.99,False,"Sep 23, 2026","Sep 23, 2026",False
