appid,title_old,title_new,rank_old,rank_new,rank_delta,abs_rank_delta,movement_type,spike_type,price_text_old,price_text_new,price_changed,release_text_old,release_text_new,release_changed
2433630,The Left Behind,The Left Behind,971,926,45,45,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 27, 2026","Jul 27, 2026",False
2939790,Lunarium,Lunarium,983,949,34,34,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
3669200,Guildrun,Guildrun,348,316,32,32,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
3555780,Bookbinding – Dark Cozy Sim,Bookbinding – Dark Cozy Sim,888,859,29,29,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 24, 2026","Jul 24, 2026",False
2212910,Expeditions: Samurai,Expeditions: Samurai,814,789,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 7, 2026","Aug 7, 2026",False
4012150,BREKEKEKEX,BREKEKEKEX,1040,1015,25,25,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,To be announced,To be announced,False
4504970,AetherCycle,AetherCycle,1116,1092,24,24,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,November 2026,November 2026,False
3432480,Shards of Order,Shards of Order,1193,1170,23,23,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 28, 2026","Jul 28, 2026",False
3423990,Frozen Ship,Frozen Ship,929,907,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Aug 7, 2026","Aug 7, 2026",False
2251220,High Times - Dating/Cooking Sim,High Times - Dating/Cooking Sim,1078,1056,22,22,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 23, 2026","Jul 23, 2026",False
3894850,Nothing To Declare,Nothing To Declare,1000,980,20,20,up,upward_spike,Unpriced (Coming Soon),Unpriced (Coming Soon),False,"Jul 25, 2026","Jul 25, 2026",False
3749720,The Division Resurgence,The Division Resurgence,1091,1071,20,20,up,upward_spike,Free,Free,False,Coming soon,Coming soon,False
