snapshot_id,captured_at_utc,rank,appid,title,release_text,price_text,game_url,page_number,position_on_page
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,1,1422450,Deadlock,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1422450/Deadlock/,1,1
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,2,2719590,Light No Fire,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/2719590/Light_No_Fire/,1,2
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,3,4534960,Dear Passengers,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/4534960/Dear_Passengers/,1,3
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,4,2769570,Fable,"Feb 23, 2027",$69.99,https://store.steampowered.com/app/2769570/Fable/,1,4
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,5,1774880,Blight: Survival,To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/1774880/Blight_Survival/,1,5
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,6,4115450,Phantom Blade Zero,"Oct 28, 2026",$59.99,https://store.steampowered.com/app/4115450/Phantom_Blade_Zero/,1,6
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,7,4199910,"Total War: WARHAMMER 40,000",To be announced,Unpriced (Coming Soon),https://store.steampowered.com/app/4199910/Total_War_WARHAMMER_40000/,1,7
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,8,2109770,Kingmakers,Coming soon,Free,https://store.steampowered.com/app/2109770/Kingmakers/,1,8
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,9,"2054970,2593180,2593190,2593290",Dragon's Dogma 2: Dark Arisen,"Oct 8, 2026",$49.99,https://store.steampowered.com/sub/1686522/,1,9
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,10,4824610,Resident Evil Veronica,2027,Free,https://store.steampowered.com/app/4824610/Resident_Evil_Veronica/,1,10
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,11,1846700,Witchbrook,2026,Unpriced (Coming Soon),https://store.steampowered.com/app/1846700/Witchbrook/,1,11
5f788c17-cba0-432b-98fa-f1a8166d8e45,2026-09-26T04:25:34.596883+00:00,12,1757350,ILL,2027,Free,https://store.steampowered.com/app/1757350/ILL/,1,12
