appid,query,video_id,url,title,contents_preview,published_at,date_classification,evidence_type
2676350,"""Pikuniku 2"" trailer",G-llkKMJxjY,https://www.youtube.com/watch?v=G-llkKMJxjY,Pikuniku 2 – Reveal Trailer – Nintendo Switch 2,Pikuniku 2 is coming to Nintendo Switch 2 in 2027! The long-awaited adventure sequel sends Piku on a strange and whimsical ...,2026-06-09T14:58:07+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" trailer",qWB73ZGDMJA,https://www.youtube.com/watch?v=qWB73ZGDMJA,Join the resistance in Pikuniku 2! | Reveal Trailer | Coming 2027,Nintendo Switch 2 and Steam: http://pikuniku2.com for more! Wishlist on Steam: ...,2026-06-09T14:38:48+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" trailer",289-JCXxKr8,https://www.youtube.com/watch?v=289-JCXxKr8,Pikuniku 2 Reveal Trailer | Nintendo Direct June 2026,Pikuniku 2 Reveal Trailer from Nintendo Direct June 2026 showcases the official first look at the charming sequel to the beloved ...,2026-06-09T14:41:15+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" trailer",2MFeb7UhG80,https://www.youtube.com/watch?v=2MFeb7UhG80,Pikuniku 2 - Official Announcement Trailer | Nintendo Direct June 2026,Join the resistance in this new Pikuniku adventure. Watch the Pikuniku 2 announcement trailer for this upcoming absurd ...,2026-06-09T15:28:52+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" trailer",Vnh3tcO-vpg,https://www.youtube.com/watch?v=Vnh3tcO-vpg,Pikuniku - Launch Trailer - Nintendo Switch,Pikuniku is an absurdly wonderful puzzle-exploration game that takes place in a strange but playful world where not everything is ...,2019-01-24T16:00:05+00:00,outside_window,youtube_video
2676350,"""Pikuniku 2"" gameplay",qWB73ZGDMJA,https://www.youtube.com/watch?v=qWB73ZGDMJA,Join the resistance in Pikuniku 2! | Reveal Trailer | Coming 2027,Nintendo Switch 2 and Steam: http://pikuniku2.com for more! Wishlist on Steam: ...,2026-06-09T14:38:48+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" gameplay",G-llkKMJxjY,https://www.youtube.com/watch?v=G-llkKMJxjY,Pikuniku 2 – Reveal Trailer – Nintendo Switch 2,Pikuniku 2 is coming to Nintendo Switch 2 in 2027! The long-awaited adventure sequel sends Piku on a strange and whimsical ...,2026-06-09T14:58:07+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" gameplay",2MFeb7UhG80,https://www.youtube.com/watch?v=2MFeb7UhG80,Pikuniku 2 - Official Announcement Trailer | Nintendo Direct June 2026,Join the resistance in this new Pikuniku adventure. Watch the Pikuniku 2 announcement trailer for this upcoming absurd ...,2026-06-09T15:28:52+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" gameplay",Tzq9Mker118,https://www.youtube.com/watch?v=Tzq9Mker118,PIKUNIKU 2! PIKUNIKU 2! #pikuniku #3D #pikuniku2 #nintendodirect #summergamefest #devolverdigital,PIKUNIKU 2!,2026-06-10T11:01:35+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" gameplay",289-JCXxKr8,https://www.youtube.com/watch?v=289-JCXxKr8,Pikuniku 2 Reveal Trailer | Nintendo Direct June 2026,Pikuniku 2 Reveal Trailer from Nintendo Direct June 2026 showcases the official first look at the charming sequel to the beloved ...,2026-06-09T14:41:15+00:00,inside_spike_window,youtube_video
2676350,"""Pikuniku 2"" demo",qvfxGqXlgSg,https://www.youtube.com/watch?v=qvfxGqXlgSg,Pikuniku Trailer - New Devolver Digital Game,Subscribe for more! ⇨ https://www.youtube.com/channel/UCdaluuQuE5GoOlULA2PGKmA?sub_confirmation=1 ☆ Trailer for ...,2017-08-30T19:59:14+00:00,outside_window,youtube_video
2676350,"""Pikuniku 2"" demo",UYagvxwRRP4,https://www.youtube.com/watch?v=UYagvxwRRP4,Pikuniku 2,november 2020.,2023-07-14T20:11:28+00:00,outside_window,youtube_video
2676350,"""Pikuniku 2"" demo",jxS-9M5S-gc,https://www.youtube.com/watch?v=jxS-9M5S-gc,II PikuNiku II,,2022-11-12T20:36:40+00:00,outside_window,youtube_video
2676350,"""Pikuniku 2"" demo",wjEC6_VEEs4,https://www.youtube.com/watch?v=wjEC6_VEEs4,Pikuniku - New Gameplay Trailer,Coming to Nintendo Switch & PC in 2018. https://pikuniku.net/ Pikuniku is a delightful dystopian adventure game for one or two set ...,2018-04-06T18:44:05+00:00,outside_window,youtube_video
2676350,"""Pikuniku 2"" demo",-B-tqX2-8R4,https://www.youtube.com/watch?v=-B-tqX2-8R4,Pikuniku 2 | Reveal Trailer,"Absurd puzzle-exploration adventure Pikuniku 2 brings the whimsy! Wander, solve, and gossip your way through a weird and ...",2026-06-09T14:44:51+00:00,inside_spike_window,youtube_video
